Unnamed: 0,GeographyKey,CustomerPassword,CustomerAlternateKey,Title,FirstName,MiddleName,LastName,NameStyle,BirthDate,MaritalStatus,Gender,Suffix,Mobile,EmailAddress,YearlyIncome,TotalChildren,NumberChildrenAtHome,City,StateProvinceName,CountryRegion,ZipCode,EnglishEducation,EnglishOccupation,SpanishOccupation,FrenchOccupation,HouseOwnerFlag,NumberCarsOwned,AddressLine1,AddressLine2,Phone,DateFirstPurchase,CommuteDistance,ProductColour,CountryCode,Review,CreditCardNumber,Description,ReferralIP,ReferralURL,Memberships,Memberships1,Address1,ProductColour1,HouseOwnerFlag1,Mobile1,BirthDate1,MaritalStatus1,BirthDate2,id,Phone No,is_valid
11748,69,,AW00011748,,Bethany,,Hill,0,1/15/1964,m,Male,,9994971182.0,blake30@adventure-works.com,70000,5,4,Sammamish,Washington,India,98074,Graduate Degree,Professional,Profesional,Cadre,1,1,1315NorseDrive,,171-555-0174,6/7/2013,0-1 Miles,orange,93,nice,4409 8882 7213 4173,Dimensions:7x6x53,239 20 0 246,https://www.hndk.com,,5.0,8393 Mori Court,pink,1.0,9994222275.0,1/15/1964,M,2/1/1975,749.0,2167945971,True
11749,2,,AW00011749,,Eugene,C,Jackson,0,9/9/1980,m,Male,,9990745388.0,eduardo10@adventure-works.com,80000,4,4,Carnation,Washington,Bangladesh,98014,Graduate Degree,Management,Gestión,Direction,0,1,5524VirgilSt,,1 (11) 500 555-0114,4/8/2013,0-1 Miles,,93,best,2284 4245 4151 4172,Dimensions: 90x3x106,239 20 0 247,https://www.amazon.com,,5.0,9489 Mariposa Ct.,blue,0.0,9990205578.0,9/9/1980,M,2/2/1975,750.0,2167945971,True
11750,10,,AW00011750,,Lauren,A,She,0,9/17/1984,m,Male,,9993973788.0,latoya0@adventure-works.com,60000,2,2,Seattle,Washington,Poland,98104,Bachelors,Professional,Profesional,Cadre,1,1,2681BlackWalnutCt,,1 (11) 500 555-0166,7/14/2011,0-1 Miles,red,93,happiest,2698 7051 2973 1031,made in India,239 20 0 248,https://www.flipkart.com,,5.0,6864 Seagull Court,blue,1.0,9994972213.0,9/17/1984,M,2/3/1975,751.0,2167945971,True
11751,36,,AW00011751,,こんにちは,,Gonzales,0,1/14/1976,m,Male,,9992522596.0,victoria63@adventure-works.com,80000,4,4,Sammamish,Washington,Qatar,98074,Graduate Degree,Management,Gestión,Direction,1,1,1872WalnutAvenue,,1 (11) 500 555-0176,7/8/2011,0-1 Miles,pink,93,good,4699 7588 7755 4134,made in China,239 20 0 249,https://www.access.com,,5.0,8914 Weatherly Drive,black,1.0,9995783751.0,1/14/1976,M,2/4/1975,752.0,2167945971,True
11752,4,,AW00011752,,Lauren,,Bryant,0,5/3/1981,m,Male,,9995123572.0,lauren64@adventure-works.com,80000,4,4,Sammamish,Washington,Belarus,98074,Graduate Degree,Management,Gestión,Direction,1,1,7551SantaLucia,,1 (11) 500 555-0156,2/27/2013,0-1 Miles,orange,93,likeable,2692 7995 2602 0286,made in Africa,240 20 0 244,https://www.easymoney.in,,5.0,6935 Holiday Hills,green,1.0,9992257376.0,5/3/1981,M,2/5/1975,753.0,2167945971,True
11753,2,,AW00011753,,Felicia,J,Ortega,0,9/15/1975,m,Male,,9990659227.0,felicia20@adventure-works.com,80000,4,4,Snohomish,Washington,United States,98296,Graduate Degree,Management,Gestión,Direction,1,1,452RainDropCircle,,1 (11) 500 555-0185,4/19/2013,0-1 Miles,blue,93,happy,4100 9745 5032 3615,made in Russia,240 20 0 245,https://www.gozoom.com,,5.0,8393 Mori Court,pink,1.0,9998579107.0,9/15/1975,M,2/1/1975,754.0,2167945971,True
11754,7,,AW00011754,,Jonathan,L,Ortega,0,1/5/1976,m,Male,,9996459825.0,janet27@adventure-works.com,90000,2,0,Redmond,Washington,United States,98052,Bachelors,Professional,Profesional,Cadre,1,0,4921OakwoodCircle,,1 (11) 500 555-0182,7/16/2011,0-1 Miles,brown,93,comfortable,4593 9705 4983 3015,,240 20 0 246,https://www.lombard.com,,5.0,9489 Mariposa Ct.,blue,1.0,9994415146.0,1/5/1976,M,2/2/1975,755.0,2167945971,True
11755,25,,AW00011755,,Wyatt123,J,Pal,0,11/12/1973,m,Male,,9996104095.0,willie31@adventure-works.com,60000,2,2,Monroe,Washington,United States,98272,Bachelors,Professional,Profesional,Cadre,1,1,9893HastingsDr,,1 (11) 500 555-0164,5/31/2013,2-5 Miles,cyan,93,soft,5015 5570 0415 5495,made in America,240 20 0 247,https://www.hndk.com,,5.0,6864 Seagull Court,blue,1.0,9990038049.0,11/12/1973,M,2/3/1975,756.0,2395256314,True
11756,17,,AW00011756,,Lauren,C,Ortega,0,3/13/1974,s,Female,,9991470589.0,linda37@adventure-works.com,60000,2,2,Bellevue,Washington,United States,98004,Bachelors,Professional,Profesional,Cadre,0,1,,,1 (11) 500 555-0150,7/28/2011,0-1 Miles,magenta,93,satisfied,2662 9705 2572 6523,Dimension:9x5x53,240 20 0 248,https://www.amazon.com,,5.0,8914 Weatherly Drive,black,0.0,9994462464.0,3/13/1974,S,2/4/1975,757.0,2395256314,True
11757,33,,AW00011757,,こんにちは,L,Cai,0,5/11/1979,m,Male,,9995780869.0,vincent21@adventure-works.com,70000,5,5,Everett,Washington,United States,98201,Bachelors,Professional,Profesional,Cadre,1,3,5917PanoramicAvenue,,1 (11) 500 555-0116,2/23/2013,10+ Miles,blue,93,good quality,4168 5189 7661 5780,delivered from: Arunachal Pradesh,240 20 0 249,https://www.flipkart.com,,5.0,6935 Holiday Hills,green,1.0,9992979511.0,5/11/1979,M,2/5/1975,758.0,2395256314,True
11758,3,,AW00011758,,Christy,,Yuan,0,12/19/1979,m,Male,,9998512137.0,colin30@adventure-works.com,70000,5,5,Everett,Washington,United States,98201,Bachelors,Professional,Profesional,Cadre,1,3,1064WilliamWay,,1 (11) 500 555-0170,3/30/2013,10+ Miles,black,93,nice,2522 8797 6809 7817,delivered from: Uttar Pradesh,241 20 0 244,https://www.access.com,,5.0,8393 Mori Court,pink,1.0,9994222275.0,12/19/1979,M,2/1/1975,759.0,2395256314,True
11759,28,,AW00011759,,Destiny,L,Nath,0,11/18/1980,m,Male,,9994067596.0,dawn42@adventure-works.com,110000,1,0,Seattle,Washington,United States,98104,Graduate Degree,Management,Gestión,Direction,0,1,6969EakerWay,,1 (11) 500 555-0193,7/10/2011,0-1 Miles,green,93,best,2357 5813 3090 1499,delivered from: Mumbai,241 20 0 245,https://www.easymoney.in,,5.0,9489 Mariposa Ct.,blue,0.0,9990205578.0,11/18/1980,M,2/2/1975,760.0,2395256314,True
11760,29,,AW00011760,,Marco,R,Moreno,0,4/25/1973,m,Male,,9994016253.0,melody7@adventure-works.com,70000,5,5,Monroe,Washington,United States,98272,Bachelors,Professional,Profesional,Cadre,1,4,6312SanRamonRoad,,1 (11) 500 555-0163,3/31/2013,10+ Miles,yellow,93,happiest,5028 5782 2753 7331,delivered from: Afghanistan,241 20 0 246,https://www.gozoom.com,,5.0,6865 Seagull Court,blue,1.0,9994972213.0,4/25/1973,M,2/3/1975,761.0,2395256314,True
11761,31,,AW00011761,,Eugene,,Mehta,0,10/16/1972,s,Female,,9990965602.0,edgar15@adventure-works.com,70000,5,5,Sammamish,Washington,United States,98074,Bachelors,Professional,Profesional,Cadre,1,4,4173WillowPaRoad,,1 (11) 500 555-0180,8/5/2011,10+ Miles,orange,93,good,4410 8882 7213 4173,Dimensions:7x6x54,241 20 0 247,https://www.lombard.com,,5.0,8915 Weatherly Drive,black,1.0,9995783751.0,10/16/1972,S,2/4/1975,762.0,2395256314,True
11762,19,,AW00011762,,Ruben,R,Gomez,0,2/17/1984,m,Male,,9992608026.0,randall2@adventure-works.com,70000,5,5,Sammamish,Washington,United States,98074,Bachelors,Professional,Profesional,Cadre,1,4,1159LacaieAve,,1 (11) 500 555-0179,8/7/2011,10+ Miles,lime,93,likeable,2285 4245 4151 4172,Dimensions: 90x3x107,241 20 0 248,https://www.hndk.com,,5.0,6936 Holiday Hills,green,1.0,9992257376.0,2/17/1984,M,2/5/1975,763.0,2395256314,True
11763,16,,AW00011763,,Ruben,R,Fernandez,0,8/10/1972,m,Male,,9993964029.0,ross15@adventure-works.com,80000,5,5,Duvall,Washington,United States,98019,Graduate Degree,Management,Gestión,Direction,1,2,8461EverettCt,,1 (11) 500 555-0177,1/30/2013,0-1 Miles,red,93,happy,2699 7051 2973 1031,made in India,241 20 0 249,https://www.amazon.com,,5.0,8394 Mori Court,pink,1.0,9998579107.0,8/10/1972,M,2/1/1975,764.0,2395256314,True
11764,10,,AW00011764,,Jonathan,R,Ramos,0,1/13/1973,s,Female,,9990757107.0,jessie36@adventure-works.com,80000,5,5,Duvall,Washington,United States,98019,Graduate Degree,Management,Gestión,Direction,1,3,5613GaryDrive,,1 (11) 500 555-0112,9/9/2011,0-1 Miles,pink,93,comfortable,4700 7588 7755 4134,made in China,242 20 0 244,https://www.flipkart.com,,5.0,9490 Mariposa Ct.,blue,1.0,9994415146.0,1/13/1973,S,2/2/1975,765.0,2395256314,True
11765,11,,AW00011765,,Marco,,Torres,0,4/6/1983,m,Male,,9998777203.0,marc15@adventure-works.com,80000,5,5,Bellevue,Washington,United States,98004,Bachelors,Professional,Profesional,Cadre,1,3,,,1 (11) 500 555-0131,9/12/2011,0-1 Miles,orange,93,soft,2693 7995 2602 0286,made in Africa,242 20 0 245,https://www.access.com,,5.0,6865 Seagull Court,blue,1.0,9990038049.0,4/6/1983,M,2/3/1975,766.0,2395256314,True
11766,38,,AW00011766,,Christy,M,Manishan,0,1/1/1972,s,Female,,9996212711.0,candace12@adventure-works.com,90000,0,0,Everett,Washington,United States,98201,Bachelors,Professional,Profesional,Cadre,0,0,1060McelroyCourt,,1 (11) 500 555-0148,9/19/2011,2-5 Miles,blue,93,satisfied,4101 9745 5032 3615,made in Russia,242 20 0 246,https://www.easymoney.in,,5.0,8915 Weatherly Drive,black,0.0,9994462464.0,1/1/1972,S,2/4/1975,767.0,2395256314,True
11767,24,,AW00011767,,Marco,,Madan,0,5/20/1977,s,Female,,9990958394.0,meagan8@adventure-works.com,90000,0,0,Carnation,Washington,United States,98014,Bachelors,Professional,Profesional,Cadre,0,0,825011thAvenue,,1 (11) 500 555-0112,9/17/2011,2-5 Miles,,93,good quality,4594 9705 4983 3015,made in Kuwait,242 20 0 247,https://www.gozoom.com,,5.0,6936 Holiday Hills,green,0.0,9992979511.0,5/20/1977,S,2/5/1975,768.0,2395256314,True
11768,30,,AW00011768,,Christy,,Nara,0,4/3/1983,m,Male,,9997729013.0,clayton34@adventure-works.com,90000,2,0,Monroe,Washington,United States,98272,Bachelors,Professional,Profesional,Cadre,1,0,4642PeabodyRoad,,1 (11) 500 555-0162,9/3/2011,1-2 Miles,cyan,93,nice,5016 5570 0415 5495,made in America,242 20 0 248,https://www.lombard.com,,5.0,8394 Mori Court,pink,1.0,9994222275.0,4/3/1983,M,2/1/1975,769.0,2395256314,True
11769,55,,AW00011769,,Harold,L,Hernandez,0,2/14/1979,s,Female,,9993580385.0,haley53@adventure-works.com,50000,0,0,Seattle,Washington,United States,98104,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,1671ViaDelVerdes,,120-555-0112,4/28/2013,0-1 Miles,magenta,93,best,2663 9705 2572 6523,Dimension:9x5x54,242 20 0 249,https://www.hndk.com,,5.0,9490 Mariposa Ct.,blue,1.0,9990205578.0,2/14/1979,S,2/2/1975,770.0,2395256314,True
11770,607,,AW00011770,,,T,Nara,0,2/20/1979,s,Female,,9992506151.0,peter21@adventure-works.com,50000,0,0,Seattle,Washington,United States,98104,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,0,0,6489KentuckyDrive,,244-555-0113,8/8/2013,1-2 Miles,blue,93,happiest,4169 5189 7661 5780,delivered from: Arunachal Pradesh,243 20 0 244,https://www.amazon.com,,5.0,6865 Seagull Court,blue,0.0,9994972213.0,2/20/1979,S,2/3/1975,771.0,2395256314,True
11771,627,,AW00011771,,Ian,D,Rivera,0,4/7/1979,s,Female,,9994206883.0,isaac16@adventure-works.com,50000,0,0,Seattle,Washington,United States,98104,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,0,0,7962MacalveyDrive,,750-555-0140,3/31/2013,1-2 Miles,black,93,good,2523 8797 6809 7817,delivered from: Uttar Pradesh,243 20 0 245,https://www.flipkart.com,,5.0,8915 Weatherly Drive,black,0.0,9995783751.0,4/7/1979,S,2/4/1975,772.0,2395256314,True
11772,642,,AW00011772,,Christy,M,Moore,0,1/21/1984,m,Male,,9998417331.0,cameron48@adventure-works.com,50000,1,0,Seattle,Washington,United States,98104,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,,,293-555-0136,10/8/2011,1-2 Miles,green,93,likeable,2358 5813 3090 1499,delivered from: Mumbai,243 20 0 246,https://www.access.com,,5.0,6936 Holiday Hills,pink,1.0,9992257376.0,1/21/1984,M,2/5/1975,773.0,2395256314,True
11773,316,,AW00011773,,Gilbert,E,Diaz,0,1/3/1979,s,Female,,9999026832.0,gavin20@adventure-works.com,50000,1,0,Snohomish,Washington,United States,98296,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,6082TrafalgarCircle,,726-555-0116,10/23/2011,1-2 Miles,yellow,93,happy,5029 5782 2753 7331,delivered from: Afghanistan,243 20 0 247,https://www.easymoney.in,,5.0,8394 Mori Court,blue,1.0,9998579107.0,1/3/1979,S,2/1/1975,774.0,2395256314,True
11774,343,,AW00011774,,Eugene,,Sanchez,0,10/10/1978,m,Male,,9995060202.0,emma25@adventure-works.com,50000,1,0,Seattle,Washington,United States,98104,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,4996HillviewDrive,,365-555-0125,10/26/2011,0-1 Miles,orange,93,comfortable,4411 8882 7213 4173,Dimensions:7x6x55,243 20 0 248,https://www.gozoom.com,,5.0,9490 Mariposa Ct.,blue,1.0,9994415146.0,10/10/1978,M,2/2/1975,775.0,2395256314,True
11775,352,,AW00011775,,,,Roberts,0,11/22/1978,s,Female,,9990834916.0,sierra3@adventure-works.com,50000,1,0,Bellevue,Washington,United States,98004,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,1721ConcordBlvd,,111-555-0177,10/3/2011,0-1 Miles,lime,93,soft,2286 4245 4151 4172,Dimensions: 90x3x108,243 20 0 249,https://www.lombard.com,,5.0,6865 Seagull Court,black,1.0,9990038049.0,11/22/1978,S,2/3/1975,776.0,2395256314,True
11776,368,,AW00011776,,Shannon,A,Mitchell,0,12/31/1978,m,Male,,9999587646.0,seth38@adventure-works.com,50000,1,0,Edmonds,Washington,United States,98020,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,8125WestburyDrive,,171-555-0140,10/5/2011,1-2 Miles,red,93,satisfied,2700 7051 2973 1031,made in India,244 20 0 244,https://www.hndk.com,,5.0,8915 Weatherly Drive,green,1.0,9994462464.0,12/31/1978,M,2/4/1975,777.0,2395256314,True
11777,302,,AW00011777,,Marco,,Long,0,1/21/1978,s,Female,,9996346043.0,miranda9@adventure-works.com,40000,1,0,Edmonds,Washington,United States,98020,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,8970CashAvenue,,258-555-0111,10/14/2011,0-1 Miles,pink,93,good quality,4701 7588 7755 4134,made in China,244 20 0 245,https://www.amazon.com,,5.0,6936 Holiday Hills,pink,1.0,9992979511.0,1/21/1978,S,2/5/1975,778.0,2098233316,True
11778,638,,AW00011778,,Harold,A,Henderson,0,9/17/1976,s,Female,,9997297682.0,haley24@adventure-works.com,60000,1,0,Seattle,Washington,United States,98104,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,1019ChanceDrive,,868-555-0128,10/27/2011,0-1 Miles,orange,93,nice,2694 7995 2602 0286,made in Africa,244 20 0 246,https://www.flipkart.com,,5.0,8394 Mori Court,blue,1.0,9994222275.0,9/17/1976,S,2/1/1975,779.0,3199629321,True
11779,553,,AW00011779,,Shannon,P,Jackson,0,1/15/1977,s,Female,,9993740747.0,sarah14@adventure-works.com,60000,1,0,Seattle,Washington,United States,98104,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,1058ParkBlvd,,653-555-0150,10/17/2011,1-2 Miles,blue,93,best,4102 9745 5032 3615,made in Russia,244 20 0 247,https://www.access.com,,5.0,9490 Mariposa Ct.,blue,1.0,9990205578.0,1/15/1977,S,2/2/1975,780.0,2105644039,True
11780,614,,AW00011780,,Jonathan,K,Alexander,0,5/19/1977,s,Female,,9992283725.0,jessica43@adventure-works.com,60000,1,0,Snohomish,Washington,United States,98296,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,,,617-555-0146,10/15/2011,0-1 Miles,brown,93,happiest,4595 9705 4983 3015,made in Kuwait,244 20 0 248,https://www.easymoney.in,,5.0,6866 Seagull Court,black,1.0,9994972213.0,5/19/1977,S,2/3/1975,781.0,2105644039,True
11781,314,,AW00011781,,Christy,,Gray,0,9/6/1976,m,Male,,9993244733.0,carlos7@adventure-works.com,60000,1,1,Seattle,Washington,United States,98104,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,4239WaterSt,,252-555-0175,3/6/2013,0-1 Miles,cyan,93,good,5017 5570 0415 5495,made in America,244 20 0 249,https://www.gozoom.com,,5.0,8916 Weatherly Drive,green,1.0,9995783751.0,9/6/1976,M,2/4/1975,782.0,2105644039,True
11782,301,,AW00011782,,Bethany,K,Jai,0,3/13/1982,m,Male,,9993785682.0,barbara42@adventure-works.com,60000,1,1,Everett,Washington,United States,98201,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,9834Hamlet,,361-555-0177,8/2/2013,0-1 Miles,magenta,93,likeable,2664 9705 2572 6523,Dimension:9x5x55,245 20 0 244,https://www.lombard.com,,5.0,6937 Holiday Hills,pink,1.0,9992257376.0,3/13/1982,M,2/5/1975,783.0,2105644039,True
11783,359,,AW00011783,,Shannon,A,Mitchell,0,11/13/1982,m,Male,,9997623159.0,sara37@adventure-works.com,60000,1,1,Edmonds,Washington,United States,98020,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,9024DumbartonDrive,,537-555-0144,3/23/2013,0-1 Miles,blue,93,happy,4170 5189 7661 5780,delivered from: Arunachal Pradesh,245 20 0 245,https://www.hndk.com,,5.0,8395 Mori Court,blue,1.0,9998579107.0,11/13/1982,M,2/1/1975,784.0,2058337249,True
11784,53,,AW00011784,,Jonathan,,Turner,0,6/18/1978,m,Male,,9999991258.0,jose42@adventure-works.com,40000,1,1,Redmond,Washington,United States,98052,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,6648ChoctawCourt,,189-555-0195,4/12/2013,0-1 Miles,black,93,comfortable,2524 8797 6809 7817,delivered from: Uttar Pradesh,245 20 0 246,https://www.amazon.com,,5.0,9491 Mariposa Ct.,blue,1.0,9994415146.0,6/18/1978,M,2/2/1975,785.0,2058337249,True
11785,607,,AW00011785,,Theresa,D,Diaz,0,2/21/1983,m,Male,,9999673665.0,theodore3@adventure-works.com,40000,1,1,Bellevue,Washington,United States,98004,Bachelors,Skilled Manual,Obrero especializado,Technicien,1,0,4956VistaDelDiablo,,690-555-0189,4/21/2013,0-1 Miles,,93,soft,2359 5813 3090 1499,delivered from: Mumbai,245 20 0 247,https://www.flipkart.com,,5.0,6866 Seagull Court,black,1.0,9990038049.0,2/21/1983,M,2/3/1975,786.0,2058337249,True
11786,634,,AW00011786,,Ian,G,Murphy,0,3/13/1978,s,Female,,9993198601.0,ian82@adventure-works.com,60000,1,0,Bellevue,Washington,United States,98004,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,2391StPeterCourt,,754-555-0141,12/29/2013,2-5 Miles,yellow,93,satisfied,5030 5782 2753 7331,delivered from: Afghanistan,245 20 0 248,https://www.access.com,,5.0,8916 Weatherly Drive,green,1.0,9994462464.0,3/13/1978,S,2/4/1975,787.0,2058337249,True
11787,301,,AW00011787,,Jonathan,,Nath,0,3/5/1978,m,Male,,9994868048.0,jerry20@adventure-works.com,60000,1,0,Seattle,Washington,United States,98104,Graduate Degree,Skilled Manual,Obrero especializado,Technicien,1,0,6096PheasantCircle,,271-555-0115,10/13/2013,2-5 Miles,orange,93,good quality,4412 8882 7213 4173,Dimensions:7x6x56,245 20 0 249,https://www.easymoney.in,,5.0,6937 Holiday Hills,pink,1.0,9992979511.0,3/5/1978,M,2/5/1975,788.0,2058337249,True
11788,338,,AW00011788,,Destiny,A,James,0,8/18/1977,s,Female,,9990780464.0,destiny43@adventure-works.com,70000,1,0,Everett,Washington,United States,98201,Graduate Degree,Professional,Profesional,Cadre,1,0,6538CamelbackRoad,,913-555-0130,5/9/2013,2-5 Miles,lime,93,nice,2287 4245 4151 4172,Dimensions: 90x3x109,246 20 0 244,https://www.gozoom.com,,5.0,8395 Mori Court,blue,1.0,9994222275.0,8/18/1977,S,3/1/2022,789.0,2058337249,True
11789,343,,AW00011789,,Bethany,,Phillips,0,2/16/1981,m,Male,,9997238314.0,bailey27@adventure-works.com,50000,1,1,Bothell,Washington,United States,98011,Bachelors,Skilled Manual,Obrero especializado,Technicien,1,0,571LafayetteDrive,,474-555-0183,3/7/2013,2-5 Miles,red,93,best,2701 7051 2973 1031,made in India,246 20 0 245,https://www.lombard.com,,5.0,9491 Mariposa Ct.,blue,1.0,9990205578.0,2/16/1981,M,2/1/1975,790.0,2058337249,True
11790,307,,AW00011790,,Theresa,C,Gonzalez,0,5/17/1981,m,Male,,9992132152.0,timothy34@adventure-works.com,50000,1,1,Kenmore,Washington,United States,98028,Bachelors,Skilled Manual,Obrero especializado,Technicien,1,0,6615CambelbackPlace,,147-555-0193,3/11/2013,2-5 Miles,pink,93,happiest,4702 7588 7755 4134,made in China,246 20 0 246,https://www.hndk.com,,5.0,6866 Seagull Court,black,1.0,9994972213.0,5/17/1981,M,2/2/1975,791.0,2058337249,True
11791,641,,AW00011791,,Christy,D,Morgan,0,10/19/1975,m,Male,,9999227581.0,chase13@adventure-works.com,60000,1,0,Bothell,Washington,United States,98011,Graduate Degree,Professional,Profesional,Cadre,1,0,5446NCivicDr,,194-555-0127,9/29/2013,0-1 Miles,orange,93,good,2695 7995 2602 0286,made in Africa,246 20 0 247,https://www.amazon.com,,5.0,8916 Weatherly Drive,green,1.0,9995783751.0,10/19/1975,M,2/3/1975,792.0,2058337249,True
11792,310,,AW00011792,,Alejandro,J,Perry,0,11/24/1974,m,Male,,9996617548.0,alexia7@adventure-works.com,40000,1,1,Kenmore,Washington,United States,98028,Bachelors,Skilled Manual,Obrero especializado,Technicien,1,1,879HillviewCt,,193-555-0135,5/3/2013,0-1 Miles,blue,93,likeable,4103 9745 5032 3615,made in Russia,246 20 0 248,https://www.flipkart.com,,5.0,6937 Holiday Hills,pink,1.0,9992257376.0,11/24/1974,M,2/4/1975,793.0,2058337249,True
11793,301,,AW00011793,,Xavier1,G,Rogers,0,3/16/1980,m,Male,,9993609895.0,xavier87@adventure-works.com,40000,1,1,Renton,Washington,United States,98055,Bachelors,Skilled Manual,Obrero especializado,Technicien,1,1,1480OliveriaRoad,,457-555-0162,2/4/2013,2-5 Miles,brown,93,happy,4596 9705 4983 3015,made in Kuwait,246 20 0 249,https://www.access.com,,5.0,8395 Mori Court,blue,1.0,9998579107.0,3/16/1980,M,2/5/1975,794.0,2058337249,True
11794,334,,AW00011794,,Lauren,,Ross,0,5/1/1975,s,Female,,9994857724.0,lauren51@adventure-works.com,40000,2,2,Issaquah,Washington,United States,98027,Bachelors,Skilled Manual,Obrero especializado,Technicien,1,0,5375ClearlandCircle,,143-555-0123,11/28/2013,2-5 Miles,cyan,93,comfortable,5018 5570 0415 5495,made in America,247 20 0 244,https://www.easymoney.in,,5.0,9491 Mariposa Ct.,blue,1.0,9994415146.0,5/1/1975,S,2/1/1975,795.0,2058337249,True
11795,315,,AW00011795,,Nathan,,Thomas,0,8/15/1974,s,Female,,9990586882.0,nicole11@adventure-works.com,40000,2,2,Renton,Washington,United States,98055,Bachelors,Skilled Manual,Obrero especializado,Technicien,1,0,4303AtheneDrive,,667-555-0136,7/12/2013,2-5 Miles,magenta,93,soft,2665 9705 2572 6523,Dimension:9x5x56,247 20 0 245,https://www.gozoom.com,,5.0,6866 Seagull Court,black,1.0,9990038049.0,8/15/1974,S,2/2/1975,796.0,2058337249,True
11796,315,,AW00011796,,Ian,C,Jenkins,0,8/3/1985,s,Female,,9990974472.0,isabel7@adventure-works.com,40000,2,2,Issaquah,Washington,United States,98027,Bachelors,Skilled Manual,Obrero especializado,Technicien,0,0,9348NotreDameAve,,774-555-0127,10/16/2011,0-1 Miles,blue,93,satisfied,4171 5189 7661 5780,delivered from: Arunachal Pradesh,247 20 0 246,https://www.lombard.com,,5.0,8916 Weatherly Drive,green,0.0,9994462464.0,8/3/1985,S,2/3/1975,797.0,2058337249,True
11797,348,,AW00011797,,Destiny,R,Coleman,0,3/3/1980,s,Female,,9991935824.0,devin44@adventure-works.com,40000,2,2,Issaquah,Washington,United States,98027,Bachelors,Skilled Manual,Obrero especializado,Technicien,1,0,4143HeatherPl,,792-555-0157,10/14/2011,2-5 Miles,black,93,good quality,2525 8797 6809 7817,delivered from: Uttar Pradesh,247 20 0 247,https://www.hndk.com,,5.0,6937 Holiday Hills,pink,1.0,9992979511.0,3/3/1980,S,2/4/1975,798.0,2058337249,True
11798,611,,AW00011798,,Bethany,Q,Chande,0,8/12/1974,m,Male,,9996577245.0,brendan13@adventure-works.com,40000,2,2,Issaquah,Washington,United States,98027,Bachelors,Skilled Manual,Obrero especializado,Technicien,1,0,1519SheffieldPlace,,551-555-0157,10/15/2011,2-5 Miles,green,93,nice,2360 5813 3090 1499,delivered from: Mumbai,247 20 0 248,https://www.amazon.com,,5.0,8395 Mori Court,blue,1.0,9994222275.0,8/12/1974,M,2/5/1975,799.0,2058337249,True
11799,612,,AW00011799,,Jonathan,B,Wang,0,9/9/1980,m,Male,,9998537080.0,jessie7@adventure-works.com,40000,2,2,Index,Washington,United States,98256,Bachelors,Skilled Manual,Obrero especializado,Technicien,1,0,4593CaminoPeral,,527-555-0124,10/10/2011,0-1 Miles,,93,best,5031 5782 2753 7331,delivered from: Afghanistan,247 20 0 249,https://www.flipkart.com,,5.0,9491 Mariposa Ct.,blue,1.0,9990205578.0,9/9/1980,M,2/1/1975,800.0,3149314366,True
11800,536,,AW00011800,,Jonathan,M,Baker,0,5/7/1975,m,Male,,9995368441.0,jennifer19@adventure-works.com,60000,1,0,Issaquah,Washington,United States,98027,Graduate Degree,Professional,Profesional,Cadre,1,0,8998KatharynDrive,,506-555-0157,8/10/2013,2-5 Miles,orange,93,happiest,4413 8882 7213 4173,Dimensions:7x6x57,248 20 0 244,https://www.access.com,,5.0,6867 Seagull Court,black,1.0,9994972213.0,5/7/1975,M,2/2/1975,801.0,3149314366,True
11801,536,,AW00011801,,Alejandro,J,Sharma,0,3/16/1975,m,Male,,9997953780.0,aaron30@adventure-works.com,60000,1,0,Newport Hills,Washington,United States,98006,Graduate Degree,Professional,Profesional,Cadre,1,0,4073NiagaraCourt,,500-555-0177,12/12/2013,2-5 Miles,lime,93,good,2288 4245 4151 4172,Dimensions: 90x3x110,248 20 0 245,https://www.easymoney.in,,5.0,8917 Weatherly Drive,pink,1.0,9995783751.0,3/16/1975,M,2/3/1975,802.0,2178486641,True
